label,x,y,z
7502,4.0019803,0.0,-0.1894983
7503,4.0518813,0.0,-0.1894983
7504,4.1017823,0.0,-0.1894983
7505,4.1516833,0.0,-0.1894983
7506,4.2015843,0.0,-0.1894983
7507,4.2514853,0.0,-0.1894983
7508,4.3013864,0.0,-0.1894983
7509,4.3512874,0.0,-0.1894983
7510,4.4011879,0.0,-0.1894983
7511,4.4510889,0.0,-0.1894983
7512,4.5009899,0.0,-0.1894983
7513,4.5508909,0.0,-0.1894983
7514,4.6007919,0.0,-0.1894983
7515,4.6506929,0.0,-0.1894983
7516,4.7005939,0.0,-0.1894983
7517,4.750495,0.0,-0.1894983
7518,4.800396,0.0,-0.1894983
7519,4.850297,0.0,-0.1894983
7520,4.900198,0.0,-0.1894983
7521,4.950099,0.0,-0.1894983
7522,5.0,0.0,-0.1894983
7523,5.049901,0.0,-0.1894983
7524,5.099802,0.0,-0.1894983
7525,5.149703,0.0,-0.1894983
7526,5.199604,0.0,-0.1894983
7527,5.249505,0.0,-0.1894983
7528,5.2994061,0.0,-0.1894983
7529,5.3493071,0.0,-0.1894983
7530,5.3992081,0.0,-0.1894983
7531,5.4491091,0.0,-0.1894983
7532,5.4990101,0.0,-0.1894983
7533,5.5489111,0.0,-0.1894983
7534,5.5988121,0.0,-0.1894983
7535,5.6487126,0.0,-0.1894983
7536,5.6986136,0.0,-0.1894983
7537,5.7485147,0.0,-0.1894983
7538,5.7984157,0.0,-0.1894983
7539,5.8483167,0.0,-0.1894983
7540,5.8982177,0.0,-0.1894983
7541,5.9481187,0.0,-0.1894983
7542,5.9980197,0.0,-0.1894983
7543,6.0479207,0.0,-0.1894983
7544,6.0978217,0.0,-0.1894983
7545,6.1477227,0.0,-0.1894983
7546,6.1976237,0.0,-0.1894983
7547,6.2475247,0.0,-0.1894983
7548,6.2974257,0.0,-0.1894983
7549,6.3473268,0.0,-0.1894983
7550,6.3972278,0.0,-0.1894983
7551,6.4471288,0.0,-0.1894983
7552,6.4970298,0.0,-0.1894983
7553,6.5469308,0.0,-0.1894983
7554,6.5968318,0.0,-0.1894983
7555,6.6467328,0.0,-0.1894983
7556,6.6966338,0.0,-0.1894983
7557,6.7465348,0.0,-0.1894983
7558,6.7964358,0.0,-0.1894983
7559,6.8463368,0.0,-0.1894983
7560,6.8962379,0.0,-0.1894983
7561,6.9461384,0.0,-0.1894983
7562,6.9960394,0.0,-0.1894983
7563,7.0459404,0.0,-0.1894983
7564,7.0958414,0.0,-0.1894983
7565,7.1457424,0.0,-0.1894983
7566,7.1956434,0.0,-0.1894983
7567,7.2455444,0.0,-0.1894983
7568,7.2954454,0.0,-0.1894983
7569,7.3453465,0.0,-0.1894983
7570,7.3952475,0.0,-0.1894983
7571,7.4451485,0.0,-0.1894983
7572,7.4950495,0.0,-0.1894983
7573,7.5449505,0.0,-0.1894983
7574,7.5948515,0.0,-0.1894983
7575,7.6447525,0.0,-0.1894983
7576,7.6946535,0.0,-0.1894983
7577,7.7445545,0.0,-0.1894983
7578,7.7944555,0.0,-0.1894983
7579,7.8443565,0.0,-0.1894983
7580,7.8942575,0.0,-0.1894983
7581,7.9441586,0.0,-0.1894983
7582,7.9940596,0.0,-0.1894983
7583,8.0439606,0.0,-0.1894983
7584,8.0938616,0.0,-0.1894983
7585,8.1437626,0.0,-0.1894983
7586,8.1936636,0.0,-0.1894983
7587,8.2435646,0.0,-0.1894983
7588,8.2934656,0.0,-0.1894983
7589,8.3433666,0.0,-0.1894983
7590,8.3932676,0.0,-0.1894983
7591,8.4431686,0.0,-0.1894983
7592,8.4930696,0.0,-0.1894983
7593,8.5429707,0.0,-0.1894983
7594,8.5928717,0.0,-0.1894983
7595,8.6427727,0.0,-0.1894983
7596,8.6926737,0.0,-0.1894983
7597,8.7425747,0.0,-0.1894983
7598,8.7924757,0.0,-0.1894983
7599,8.8423767,0.0,-0.1894983
7600,8.8922768,0.0,-0.1894983
7601,8.9421778,0.0,-0.1894983
7602,8.9920788,0.0,-0.1894983
7603,9.0419798,0.0,-0.1894983
7604,9.0918808,0.0,-0.1894983
7605,9.1417818,0.0,-0.1894983
7606,9.1916828,0.0,-0.1894983
7607,9.2415838,0.0,-0.1894983
7608,9.2914848,0.0,-0.1894983
7609,9.3413858,0.0,-0.1894983
7610,9.3912868,0.0,-0.1894983
7611,9.4411879,0.0,-0.1894983
7612,9.4910889,0.0,-0.1894983
7613,9.5409899,0.0,-0.1894983
7614,9.5908909,0.0,-0.1894983
7615,9.6407919,0.0,-0.1894983
7616,9.6906929,0.0,-0.1894983
7617,9.7405939,0.0,-0.1894983
7618,9.7904949,0.0,-0.1894983
7619,9.8403959,0.0,-0.1894983
7620,9.8902969,0.0,-0.1894983
7621,9.9401979,0.0,-0.1894983
7622,9.990099,0.0,-0.1894983
7623,0.009901,0.0,-0.1427761
7624,0.059802,0.0,-0.1427761
7625,0.109703,0.0,-0.1427761
7626,0.159604,0.0,-0.1427761
7627,0.2095049,0.0,-0.1427761
7628,0.2594059,0.0,-0.1427761
7629,0.3093069,0.0,-0.1427761
7630,0.3592079,0.0,-0.1427761
7631,0.4091089,0.0,-0.1427761
7632,0.4590099,0.0,-0.1427761
7633,0.5089109,0.0,-0.1427761
7634,0.5588119,0.0,-0.1427761
7635,0.6087129,0.0,-0.1427761
7636,0.6586139,0.0,-0.1427761
7637,0.7085149,0.0,-0.1427761
7638,0.7584158,0.0,-0.1427761
7639,0.8083168,0.0,-0.1427761
7640,0.8582178,0.0,-0.1427761
7641,0.9081188,0.0,-0.1427761
7642,0.9580198,0.0,-0.1427761
7643,1.0079207,0.0,-0.1427761
7644,1.0578218,0.0,-0.1427761
7645,1.1077228,0.0,-0.1427761
7646,1.1576238,0.0,-0.1427761
7647,1.2075248,0.0,-0.1427761
7648,1.2574258,0.0,-0.1427761
7649,1.3073267,0.0,-0.1427761
7650,1.3572277,0.0,-0.1427761
7651,1.4071287,0.0,-0.1427761
7652,1.4570297,0.0,-0.1427761
7653,1.5069307,0.0,-0.1427761
7654,1.5568317,0.0,-0.1427761
7655,1.6067327,0.0,-0.1427761
7656,1.6566336,0.0,-0.1427761
7657,1.7065346,0.0,-0.1427761
7658,1.7564356,0.0,-0.1427761
7659,1.8063366,0.0,-0.1427761
7660,1.8562376,0.0,-0.1427761
7661,1.9061387,0.0,-0.1427761
7662,1.9560395,0.0,-0.1427761
7663,2.0059407,0.0,-0.1427761
7664,2.0558417,0.0,-0.1427761
7665,2.1057427,0.0,-0.1427761
7666,2.1556435,0.0,-0.1427761
7667,2.2055445,0.0,-0.1427761
7668,2.2554455,0.0,-0.1427761
7669,2.3053465,0.0,-0.1427761
7670,2.3552475,0.0,-0.1427761
7671,2.4051485,0.0,-0.1427761
7672,2.4550495,0.0,-0.1427761
7673,2.5049505,0.0,-0.1427761
7674,2.5548515,0.0,-0.1427761
7675,2.6047525,0.0,-0.1427761
7676,2.6546535,0.0,-0.1427761
7677,2.7045546,0.0,-0.1427761
7678,2.7544553,0.0,-0.1427761
7679,2.8043563,0.0,-0.1427761
7680,2.8542573,0.0,-0.1427761
7681,2.9041584,0.0,-0.1427761
7682,2.9540594,0.0,-0.1427761
7683,3.0039604,0.0,-0.1427761
7684,3.0538614,0.0,-0.1427761
7685,3.1037624,0.0,-0.1427761
7686,3.1536634,0.0,-0.1427761
7687,3.2035644,0.0,-0.1427761
7688,3.2534654,0.0,-0.1427761
7689,3.3033664,0.0,-0.1427761
7690,3.3532674,0.0,-0.1427761
7691,3.4031682,0.0,-0.1427761
7692,3.4530692,0.0,-0.1427761
7693,3.5029702,0.0,-0.1427761
7694,3.5528712,0.0,-0.1427761
7695,3.6027722,0.0,-0.1427761
7696,3.6526732,0.0,-0.1427761
7697,3.7025743,0.0,-0.1427761
7698,3.7524753,0.0,-0.1427761
7699,3.8023763,0.0,-0.1427761
7700,3.8522773,0.0,-0.1427761
7701,3.9021783,0.0,-0.1427761
7702,3.9520793,0.0,-0.1427761
7703,4.0019803,0.0,-0.1427761
7704,4.0518813,0.0,-0.1427761
7705,4.1017823,0.0,-0.1427761
7706,4.1516833,0.0,-0.1427761
7707,4.2015843,0.0,-0.1427761
7708,4.2514853,0.0,-0.1427761
7709,4.3013864,0.0,-0.1427761
7710,4.3512874,0.0,-0.1427761
7711,4.4011879,0.0,-0.1427761
7712,4.4510889,0.0,-0.1427761
7713,4.5009899,0.0,-0.1427761
7714,4.5508909,0.0,-0.1427761
7715,4.6007919,0.0,-0.1427761
7716,4.6506929,0.0,-0.1427761
7717,4.7005939,0.0,-0.1427761
7718,4.750495,0.0,-0.1427761
7719,4.800396,0.0,-0.1427761
7720,4.850297,0.0,-0.1427761
7721,4.900198,0.0,-0.1427761
7722,4.950099,0.0,-0.1427761
7723,5.0,0.0,-0.1427761
7724,5.049901,0.0,-0.1427761
7725,5.099802,0.0,-0.1427761
7726,5.149703,0.0,-0.1427761
7727,5.199604,0.0,-0.1427761
7728,5.249505,0.0,-0.1427761
7729,5.2994061,0.0,-0.1427761
7730,5.3493071,0.0,-0.1427761
7731,5.3992081,0.0,-0.1427761
7732,5.4491091,0.0,-0.1427761
7733,5.4990101,0.0,-0.1427761
7734,5.5489111,0.0,-0.1427761
7735,5.5988121,0.0,-0.1427761
7736,5.6487126,0.0,-0.1427761
7737,5.6986136,0.0,-0.1427761
7738,5.7485147,0.0,-0.1427761
7739,5.7984157,0.0,-0.1427761
7740,5.8483167,0.0,-0.1427761
7741,5.8982177,0.0,-0.1427761
7742,5.9481187,0.0,-0.1427761
7743,5.9980197,0.0,-0.1427761
7744,6.0479207,0.0,-0.1427761
7745,6.0978217,0.0,-0.1427761
7746,6.1477227,0.0,-0.1427761
7747,6.1976237,0.0,-0.1427761
7748,6.2475247,0.0,-0.1427761
7749,6.2974257,0.0,-0.1427761
7750,6.3473268,0.0,-0.1427761
7751,6.3972278,0.0,-0.1427761
7752,6.4471288,0.0,-0.1427761
7753,6.4970298,0.0,-0.1427761
7754,6.5469308,0.0,-0.1427761
7755,6.5968318,0.0,-0.1427761
7756,6.6467328,0.0,-0.1427761
7757,6.6966338,0.0,-0.1427761
7758,6.7465348,0.0,-0.1427761
7759,6.7964358,0.0,-0.1427761
7760,6.8463368,0.0,-0.1427761
7761,6.8962379,0.0,-0.1427761
7762,6.9461384,0.0,-0.1427761
7763,6.9960394,0.0,-0.1427761
7764,7.0459404,0.0,-0.1427761
7765,7.0958414,0.0,-0.1427761
7766,7.1457424,0.0,-0.1427761
7767,7.1956434,0.0,-0.1427761
7768,7.2455444,0.0,-0.1427761
7769,7.2954454,0.0,-0.1427761
7770,7.3453465,0.0,-0.1427761
7771,7.3952475,0.0,-0.1427761
7772,7.4451485,0.0,-0.1427761
7773,7.4950495,0.0,-0.1427761
7774,7.5449505,0.0,-0.1427761
7775,7.5948515,0.0,-0.1427761
7776,7.6447525,0.0,-0.1427761
7777,7.6946535,0.0,-0.1427761
7778,7.7445545,0.0,-0.1427761
7779,7.7944555,0.0,-0.1427761
7780,7.8443565,0.0,-0.1427761
7781,7.8942575,0.0,-0.1427761
7782,7.9441586,0.0,-0.1427761
7783,7.9940596,0.0,-0.1427761
7784,8.0439606,0.0,-0.1427761
7785,8.0938616,0.0,-0.1427761
7786,8.1437626,0.0,-0.1427761
7787,8.1936636,0.0,-0.1427761
7788,8.2435646,0.0,-0.1427761
7789,8.2934656,0.0,-0.1427761
7790,8.3433666,0.0,-0.1427761
7791,8.3932676,0.0,-0.1427761
7792,8.4431686,0.0,-0.1427761
7793,8.4930696,0.0,-0.1427761
7794,8.5429707,0.0,-0.1427761
7795,8.5928717,0.0,-0.1427761
7796,8.6427727,0.0,-0.1427761
7797,8.6926737,0.0,-0.1427761
7798,8.7425747,0.0,-0.1427761
7799,8.7924757,0.0,-0.1427761
7800,8.8423767,0.0,-0.1427761
7801,8.8922768,0.0,-0.1427761
7802,8.9421778,0.0,-0.1427761
7803,8.9920788,0.0,-0.1427761
7804,9.0419798,0.0,-0.1427761
7805,9.0918808,0.0,-0.1427761
7806,9.1417818,0.0,-0.1427761
7807,9.1916828,0.0,-0.1427761
7808,9.2415838,0.0,-0.1427761
7809,9.2914848,0.0,-0.1427761
7810,9.3413858,0.0,-0.1427761
7811,9.3912868,0.0,-0.1427761
7812,9.4411879,0.0,-0.1427761
7813,9.4910889,0.0,-0.1427761
7814,9.5409899,0.0,-0.1427761
7815,9.5908909,0.0,-0.1427761
7816,9.6407919,0.0,-0.1427761
7817,9.6906929,0.0,-0.1427761
7818,9.7405939,0.0,-0.1427761
7819,9.7904949,0.0,-0.1427761
7820,9.8403959,0.0,-0.1427761
7821,9.8902969,0.0,-0.1427761
7822,9.9401979,0.0,-0.1427761
7823,9.990099,0.0,-0.1427761
7824,0.009901,0.0,-0.1009525
7825,0.059802,0.0,-0.1009525
7826,0.109703,0.0,-0.1009525
7827,0.159604,0.0,-0.1009525
7828,0.2095049,0.0,-0.1009525
7829,0.2594059,0.0,-0.1009525
7830,0.3093069,0.0,-0.1009525
7831,0.3592079,0.0,-0.1009525
7832,0.4091089,0.0,-0.1009525
7833,0.4590099,0.0,-0.1009525
7834,0.5089109,0.0,-0.1009525
7835,0.5588119,0.0,-0.1009525
7836,0.6087129,0.0,-0.1009525
7837,0.6586139,0.0,-0.1009525
7838,0.7085149,0.0,-0.1009525
7839,0.7584158,0.0,-0.1009525
7840,0.8083168,0.0,-0.1009525
7841,0.8582178,0.0,-0.1009525
7842,0.9081188,0.0,-0.1009525
7843,0.9580198,0.0,-0.1009525
7844,1.0079207,0.0,-0.1009525
7845,1.0578218,0.0,-0.1009525
7846,1.1077228,0.0,-0.1009525
7847,1.1576238,0.0,-0.1009525
7848,1.2075248,0.0,-0.1009525
7849,1.2574258,0.0,-0.1009525
7850,1.3073267,0.0,-0.1009525
7851,1.3572277,0.0,-0.1009525
7852,1.4071287,0.0,-0.1009525
7853,1.4570297,0.0,-0.1009525
7854,1.5069307,0.0,-0.1009525
7855,1.5568317,0.0,-0.1009525
7856,1.6067327,0.0,-0.1009525
7857,1.6566336,0.0,-0.1009525
7858,1.7065346,0.0,-0.1009525
7859,1.7564356,0.0,-0.1009525
7860,1.8063366,0.0,-0.1009525
7861,1.8562376,0.0,-0.1009525
7862,1.9061387,0.0,-0.1009525
7863,1.9560395,0.0,-0.1009525
7864,2.0059407,0.0,-0.1009525
7865,2.0558417,0.0,-0.1009525
7866,2.1057427,0.0,-0.1009525
7867,2.1556435,0.0,-0.1009525
7868,2.2055445,0.0,-0.1009525
7869,2.2554455,0.0,-0.1009525
7870,2.3053465,0.0,-0.1009525
7871,2.3552475,0.0,-0.1009525
7872,2.4051485,0.0,-0.1009525
7873,2.4550495,0.0,-0.1009525
7874,2.5049505,0.0,-0.1009525
7875,2.5548515,0.0,-0.1009525
7876,2.6047525,0.0,-0.1009525
7877,2.6546535,0.0,-0.1009525
7878,2.7045546,0.0,-0.1009525
7879,2.7544553,0.0,-0.1009525
7880,2.8043563,0.0,-0.1009525
7881,2.8542573,0.0,-0.1009525
7882,2.9041584,0.0,-0.1009525
7883,2.9540594,0.0,-0.1009525
7884,3.0039604,0.0,-0.1009525
7885,3.0538614,0.0,-0.1009525
7886,3.1037624,0.0,-0.1009525
7887,3.1536634,0.0,-0.1009525
7888,3.2035644,0.0,-0.1009525
7889,3.2534654,0.0,-0.1009525
7890,3.3033664,0.0,-0.1009525
7891,3.3532674,0.0,-0.1009525
7892,3.4031682,0.0,-0.1009525
7893,3.4530692,0.0,-0.1009525
7894,3.5029702,0.0,-0.1009525
7895,3.5528712,0.0,-0.1009525
7896,3.6027722,0.0,-0.1009525
7897,3.6526732,0.0,-0.1009525
7898,3.7025743,0.0,-0.1009525
7899,3.7524753,0.0,-0.1009525
7900,3.8023763,0.0,-0.1009525
7901,3.8522773,0.0,-0.1009525
7902,3.9021783,0.0,-0.1009525
7903,3.9520793,0.0,-0.1009525
7904,4.0019803,0.0,-0.1009525
7905,4.0518813,0.0,-0.1009525
7906,4.1017823,0.0,-0.1009525
7907,4.1516833,0.0,-0.1009525
7908,4.2015843,0.0,-0.1009525
7909,4.2514853,0.0,-0.1009525
7910,4.3013864,0.0,-0.1009525
7911,4.3512874,0.0,-0.1009525
7912,4.4011879,0.0,-0.1009525
7913,4.4510889,0.0,-0.1009525
7914,4.5009899,0.0,-0.1009525
7915,4.5508909,0.0,-0.1009525
7916,4.6007919,0.0,-0.1009525
7917,4.6506929,0.0,-0.1009525
7918,4.7005939,0.0,-0.1009525
7919,4.750495,0.0,-0.1009525
7920,4.800396,0.0,-0.1009525
7921,4.850297,0.0,-0.1009525
7922,4.900198,0.0,-0.1009525
7923,4.950099,0.0,-0.1009525
7924,5.0,0.0,-0.1009525
7925,5.049901,0.0,-0.1009525
7926,5.099802,0.0,-0.1009525
7927,5.149703,0.0,-0.1009525
7928,5.199604,0.0,-0.1009525
7929,5.249505,0.0,-0.1009525
7930,5.2994061,0.0,-0.1009525
7931,5.3493071,0.0,-0.1009525
7932,5.3992081,0.0,-0.1009525
7933,5.4491091,0.0,-0.1009525
7934,5.4990101,0.0,-0.1009525
7935,5.5489111,0.0,-0.1009525
7936,5.5988121,0.0,-0.1009525
7937,5.6487126,0.0,-0.1009525
7938,5.6986136,0.0,-0.1009525
7939,5.7485147,0.0,-0.1009525
7940,5.7984157,0.0,-0.1009525
7941,5.8483167,0.0,-0.1009525
7942,5.8982177,0.0,-0.1009525
7943,5.9481187,0.0,-0.1009525
7944,5.9980197,0.0,-0.1009525
7945,6.0479207,0.0,-0.1009525
7946,6.0978217,0.0,-0.1009525
7947,6.1477227,0.0,-0.1009525
7948,6.1976237,0.0,-0.1009525
7949,6.2475247,0.0,-0.1009525
7950,6.2974257,0.0,-0.1009525
7951,6.3473268,0.0,-0.1009525
7952,6.3972278,0.0,-0.1009525
7953,6.4471288,0.0,-0.1009525
7954,6.4970298,0.0,-0.1009525
7955,6.5469308,0.0,-0.1009525
7956,6.5968318,0.0,-0.1009525
7957,6.6467328,0.0,-0.1009525
7958,6.6966338,0.0,-0.1009525
7959,6.7465348,0.0,-0.1009525
7960,6.7964358,0.0,-0.1009525
7961,6.8463368,0.0,-0.1009525
7962,6.8962379,0.0,-0.1009525
7963,6.9461384,0.0,-0.1009525
7964,6.9960394,0.0,-0.1009525
7965,7.0459404,0.0,-0.1009525
7966,7.0958414,0.0,-0.1009525
7967,7.1457424,0.0,-0.1009525
7968,7.1956434,0.0,-0.1009525
7969,7.2455444,0.0,-0.1009525
7970,7.2954454,0.0,-0.1009525
7971,7.3453465,0.0,-0.1009525
7972,7.3952475,0.0,-0.1009525
7973,7.4451485,0.0,-0.1009525
7974,7.4950495,0.0,-0.1009525
7975,7.5449505,0.0,-0.1009525
7976,7.5948515,0.0,-0.1009525
7977,7.6447525,0.0,-0.1009525
7978,7.6946535,0.0,-0.1009525
7979,7.7445545,0.0,-0.1009525
7980,7.7944555,0.0,-0.1009525
7981,7.8443565,0.0,-0.1009525
7982,7.8942575,0.0,-0.1009525
7983,7.9441586,0.0,-0.1009525
7984,7.9940596,0.0,-0.1009525
7985,8.0439606,0.0,-0.1009525
7986,8.0938616,0.0,-0.1009525
7987,8.1437626,0.0,-0.1009525
7988,8.1936636,0.0,-0.1009525
7989,8.2435646,0.0,-0.1009525
7990,8.2934656,0.0,-0.1009525
7991,8.3433666,0.0,-0.1009525
7992,8.3932676,0.0,-0.1009525
7993,8.4431686,0.0,-0.1009525
7994,8.4930696,0.0,-0.1009525
7995,8.5429707,0.0,-0.1009525
7996,8.5928717,0.0,-0.1009525
7997,8.6427727,0.0,-0.1009525
7998,8.6926737,0.0,-0.1009525
7999,8.7425747,0.0,-0.1009525
8000,8.7924757,0.0,-0.1009525
8001,8.8423767,0.0,-0.1009525
8002,8.8922768,0.0,-0.1009525
8003,8.9421778,0.0,-0.1009525
8004,8.9920788,0.0,-0.1009525
8005,9.0419798,0.0,-0.1009525
8006,9.0918808,0.0,-0.1009525
8007,9.1417818,0.0,-0.1009525
8008,9.1916828,0.0,-0.1009525
8009,9.2415838,0.0,-0.1009525
8010,9.2914848,0.0,-0.1009525
8011,9.3413858,0.0,-0.1009525
8012,9.3912868,0.0,-0.1009525
8013,9.4411879,0.0,-0.1009525
8014,9.4910889,0.0,-0.1009525
8015,9.5409899,0.0,-0.1009525
8016,9.5908909,0.0,-0.1009525
8017,9.6407919,0.0,-0.1009525
8018,9.6906929,0.0,-0.1009525
8019,9.7405939,0.0,-0.1009525
8020,9.7904949,0.0,-0.1009525
8021,9.8403959,0.0,-0.1009525
8022,9.8902969,0.0,-0.1009525
8023,9.9401979,0.0,-0.1009525
8024,9.990099,0.0,-0.1009525
8025,0.009901,0.0,-0.0635136
8026,0.059802,0.0,-0.0635136
8027,0.109703,0.0,-0.0635136
8028,0.159604,0.0,-0.0635136
8029,0.2095049,0.0,-0.0635136
8030,0.2594059,0.0,-0.0635136
8031,0.3093069,0.0,-0.0635136
8032,0.3592079,0.0,-0.0635136
8033,0.4091089,0.0,-0.0635136
8034,0.4590099,0.0,-0.0635136
8035,0.5089109,0.0,-0.0635136
8036,0.5588119,0.0,-0.0635136
8037,0.6087129,0.0,-0.0635136
8038,0.6586139,0.0,-0.0635136
8039,0.7085149,0.0,-0.0635136
8040,0.7584158,0.0,-0.0635136
8041,0.8083168,0.0,-0.0635136
8042,0.8582178,0.0,-0.0635136
8043,0.9081188,0.0,-0.0635136
8044,0.9580198,0.0,-0.0635136
8045,1.0079207,0.0,-0.0635136
8046,1.0578218,0.0,-0.0635136
8047,1.1077228,0.0,-0.0635136
8048,1.1576238,0.0,-0.0635136
8049,1.2075248,0.0,-0.0635136
8050,1.2574258,0.0,-0.0635136
8051,1.3073267,0.0,-0.0635136
8052,1.3572277,0.0,-0.0635136
8053,1.4071287,0.0,-0.0635136
8054,1.4570297,0.0,-0.0635136
8055,1.5069307,0.0,-0.0635136
8056,1.5568317,0.0,-0.0635136
8057,1.6067327,0.0,-0.0635136
8058,1.6566336,0.0,-0.0635136
8059,1.7065346,0.0,-0.0635136
8060,1.7564356,0.0,-0.0635136
8061,1.8063366,0.0,-0.0635136
8062,1.8562376,0.0,-0.0635136
8063,1.9061387,0.0,-0.0635136
8064,1.9560395,0.0,-0.0635136
8065,2.0059407,0.0,-0.0635136
8066,2.0558417,0.0,-0.0635136
8067,2.1057427,0.0,-0.0635136
8068,2.1556435,0.0,-0.0635136
8069,2.2055445,0.0,-0.0635136
8070,2.2554455,0.0,-0.0635136
8071,2.3053465,0.0,-0.0635136
8072,2.3552475,0.0,-0.0635136
8073,2.4051485,0.0,-0.0635136
8074,2.4550495,0.0,-0.0635136
8075,2.5049505,0.0,-0.0635136
8076,2.5548515,0.0,-0.0635136
8077,2.6047525,0.0,-0.0635136
8078,2.6546535,0.0,-0.0635136
8079,2.7045546,0.0,-0.0635136
8080,2.7544553,0.0,-0.0635136
8081,2.8043563,0.0,-0.0635136
8082,2.8542573,0.0,-0.0635136
8083,2.9041584,0.0,-0.0635136
8084,2.9540594,0.0,-0.0635136
8085,3.0039604,0.0,-0.0635136
8086,3.0538614,0.0,-0.0635136
8087,3.1037624,0.0,-0.0635136
8088,3.1536634,0.0,-0.0635136
8089,3.2035644,0.0,-0.0635136
8090,3.2534654,0.0,-0.0635136
8091,3.3033664,0.0,-0.0635136
8092,3.3532674,0.0,-0.0635136
8093,3.4031682,0.0,-0.0635136
8094,3.4530692,0.0,-0.0635136
8095,3.5029702,0.0,-0.0635136
8096,3.5528712,0.0,-0.0635136
8097,3.6027722,0.0,-0.0635136
8098,3.6526732,0.0,-0.0635136
8099,3.7025743,0.0,-0.0635136
8100,3.7524753,0.0,-0.0635136
8101,3.8023763,0.0,-0.0635136
8102,3.8522773,0.0,-0.0635136
8103,3.9021783,0.0,-0.0635136
8104,3.9520793,0.0,-0.0635136
8105,4.0019803,0.0,-0.0635136
8106,4.0518813,0.0,-0.0635136
8107,4.1017823,0.0,-0.0635136
8108,4.1516833,0.0,-0.0635136
8109,4.2015843,0.0,-0.0635136
8110,4.2514853,0.0,-0.0635136
8111,4.3013864,0.0,-0.0635136
8112,4.3512874,0.0,-0.0635136
8113,4.4011879,0.0,-0.0635136
8114,4.4510889,0.0,-0.0635136
8115,4.5009899,0.0,-0.0635136
8116,4.5508909,0.0,-0.0635136
8117,4.6007919,0.0,-0.0635136
8118,4.6506929,0.0,-0.0635136
8119,4.7005939,0.0,-0.0635136
8120,4.750495,0.0,-0.0635136
8121,4.800396,0.0,-0.0635136
8122,4.850297,0.0,-0.0635136
8123,4.900198,0.0,-0.0635136
8124,4.950099,0.0,-0.0635136
8125,5.0,0.0,-0.0635136
8126,5.049901,0.0,-0.0635136
8127,5.099802,0.0,-0.0635136
8128,5.149703,0.0,-0.0635136
8129,5.199604,0.0,-0.0635136
8130,5.249505,0.0,-0.0635136
8131,5.2994061,0.0,-0.0635136
8132,5.3493071,0.0,-0.0635136
8133,5.3992081,0.0,-0.0635136
8134,5.4491091,0.0,-0.0635136
8135,5.4990101,0.0,-0.0635136
8136,5.5489111,0.0,-0.0635136
8137,5.5988121,0.0,-0.0635136
8138,5.6487126,0.0,-0.0635136
8139,5.6986136,0.0,-0.0635136
8140,5.7485147,0.0,-0.0635136
8141,5.7984157,0.0,-0.0635136
8142,5.8483167,0.0,-0.0635136
8143,5.8982177,0.0,-0.0635136
8144,5.9481187,0.0,-0.0635136
8145,5.9980197,0.0,-0.0635136
8146,6.0479207,0.0,-0.0635136
8147,6.0978217,0.0,-0.0635136
8148,6.1477227,0.0,-0.0635136
8149,6.1976237,0.0,-0.0635136
8150,6.2475247,0.0,-0.0635136
8151,6.2974257,0.0,-0.0635136
8152,6.3473268,0.0,-0.0635136
8153,6.3972278,0.0,-0.0635136
8154,6.4471288,0.0,-0.0635136
8155,6.4970298,0.0,-0.0635136
8156,6.5469308,0.0,-0.0635136
8157,6.5968318,0.0,-0.0635136
8158,6.6467328,0.0,-0.0635136
8159,6.6966338,0.0,-0.0635136
8160,6.7465348,0.0,-0.0635136
8161,6.7964358,0.0,-0.0635136
8162,6.8463368,0.0,-0.0635136
8163,6.8962379,0.0,-0.0635136
8164,6.9461384,0.0,-0.0635136
8165,6.9960394,0.0,-0.0635136
8166,7.0459404,0.0,-0.0635136
8167,7.0958414,0.0,-0.0635136
8168,7.1457424,0.0,-0.0635136
8169,7.1956434,0.0,-0.0635136
8170,7.2455444,0.0,-0.0635136
8171,7.2954454,0.0,-0.0635136
8172,7.3453465,0.0,-0.0635136
8173,7.3952475,0.0,-0.0635136
8174,7.4451485,0.0,-0.0635136
8175,7.4950495,0.0,-0.0635136
8176,7.5449505,0.0,-0.0635136
8177,7.5948515,0.0,-0.0635136
8178,7.6447525,0.0,-0.0635136
8179,7.6946535,0.0,-0.0635136
8180,7.7445545,0.0,-0.0635136
8181,7.7944555,0.0,-0.0635136
8182,7.8443565,0.0,-0.0635136
8183,7.8942575,0.0,-0.0635136
8184,7.9441586,0.0,-0.0635136
8185,7.9940596,0.0,-0.0635136
8186,8.0439606,0.0,-0.0635136
8187,8.0938616,0.0,-0.0635136
8188,8.1437626,0.0,-0.0635136
8189,8.1936636,0.0,-0.0635136
8190,8.2435646,0.0,-0.0635136
8191,8.2934656,0.0,-0.0635136
8192,8.3433666,0.0,-0.0635136
8193,8.3932676,0.0,-0.0635136
8194,8.4431686,0.0,-0.0635136
8195,8.4930696,0.0,-0.0635136
8196,8.5429707,0.0,-0.0635136
8197,8.5928717,0.0,-0.0635136
8198,8.6427727,0.0,-0.0635136
8199,8.6926737,0.0,-0.0635136
8200,8.7425747,0.0,-0.0635136
8201,8.7924757,0.0,-0.0635136
8202,8.8423767,0.0,-0.0635136
8203,8.8922768,0.0,-0.0635136
